periodo,sexo,poblacion,nivel_ingreso,nivel_instruccion
Tercer trimestre del 2011,Mujer,1864393.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2011,Hombre,2070186.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2011,Mujer,1804018.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2011,Hombre,2197554.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2011,Mujer,1803223.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2010,Hombre,2061478.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2010,Mujer,1746687.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2010,Hombre,2075291.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2010,Mujer,1740251.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2010,Hombre,2100123.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2010,Mujer,1808488.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2010,Hombre,2118144.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2010,Mujer,1799707.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2009,Hombre,2015949.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2009,Mujer,1736571.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2009,Hombre,1943562.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2009,Mujer,1668737.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2009,Hombre,1924421.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2009,Mujer,1612627.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2009,Hombre,1934188.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2009,Mujer,1669477.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2008,Hombre,1608125.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2008,Mujer,1468737.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2008,Hombre,1637738.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2008,Mujer,1516247.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2008,Hombre,1571320.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2008,Mujer,1556494.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2008,Hombre,1551424.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2008,Mujer,1512318.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2007,Hombre,1580753.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2007,Mujer,1546700.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2007,Hombre,1552862.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2007,Mujer,1485356.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2007,Hombre,1618525.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2007,Mujer,1505926.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2007,Hombre,1696459.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2007,Mujer,1497566.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2006,Hombre,1524570.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2006,Mujer,1491086.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2006,Hombre,1535239.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2006,Mujer,1360926.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2006,Hombre,1601067.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2006,Mujer,1422897.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2006,Hombre,1609586.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2006,Mujer,1415694.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2005,Hombre,1627798.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2005,Mujer,1458260.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2005,Hombre,1654047.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Tercer trimestre del 2005,Mujer,1398695.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2005,Hombre,1704262.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Segundo trimestre del 2005,Mujer,1356989.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2005,Hombre,1872635.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Primer trimestre del 2005,Mujer,1437824.0,Más de 1 hasta 2 salarios mínimos,Secundaria completa
Cuarto trimestre del 2025,Hombre,5892782.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2025,Mujer,4333545.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2025,Hombre,5313353.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2025,Mujer,3799104.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2025,Hombre,4964313.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2025,Mujer,3654427.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2025,Hombre,5052301.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2025,Mujer,3674734.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2024,Hombre,4995567.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2024,Mujer,3883197.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2024,Hombre,5229712.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2024,Mujer,3781611.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2024,Hombre,5149276.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2024,Mujer,3802368.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2024,Hombre,5144177.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2024,Mujer,3638359.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2023,Hombre,5204716.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2023,Mujer,3875481.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2023,Hombre,5033843.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2023,Mujer,3707584.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2023,Hombre,5169000.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2023,Mujer,3725700.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2023,Hombre,5188736.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2023,Mujer,3626723.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2022,Hombre,4831102.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2022,Mujer,3549243.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2022,Hombre,4746164.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2022,Mujer,3465613.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2022,Hombre,4793881.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2022,Mujer,3396109.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2022,Hombre,4613494.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2022,Mujer,3240361.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2021,Hombre,4230979.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2021,Mujer,3239613.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2021,Hombre,4179054.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2021,Mujer,3200073.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2021,Hombre,4274957.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2021,Mujer,3171084.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2021,Hombre,4135423.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2021,Mujer,3067624.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2020,Hombre,3667937.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2020,Mujer,2762362.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2020,Hombre,3448878.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2020,Mujer,2546259.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2020,Hombre,3674146.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2020,Mujer,2814071.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2019,Hombre,2977508.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2019,Mujer,2569111.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2019,Hombre,3041914.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2019,Mujer,2498530.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2019,Hombre,3089503.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2019,Mujer,2391394.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2019,Hombre,2981416.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2019,Mujer,2315777.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2018,Hombre,2346400.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2018,Mujer,1935054.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2018,Hombre,2314185.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2018,Mujer,1912345.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2018,Hombre,2318264.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2018,Mujer,1899132.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2018,Hombre,2253300.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2018,Mujer,1859091.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2017,Hombre,2011380.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2017,Mujer,1691286.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2017,Hombre,1899807.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2017,Mujer,1613484.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2017,Hombre,1923908.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2017,Mujer,1647121.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2017,Hombre,1937591.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2017,Mujer,1596020.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2016,Hombre,1782757.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2016,Mujer,1537703.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2016,Hombre,1848919.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2016,Mujer,1521143.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2016,Hombre,1784328.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2016,Mujer,1590723.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2016,Hombre,1849156.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2016,Mujer,1498321.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2015,Hombre,1601558.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2015,Mujer,1454753.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2015,Hombre,1610279.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2015,Mujer,1432167.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2015,Hombre,1567217.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2015,Mujer,1393104.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2015,Hombre,1471218.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2015,Mujer,1364343.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2014,Hombre,1453052.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2014,Mujer,1262425.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2014,Hombre,1381121.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2014,Mujer,1233726.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2014,Hombre,1404841.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2014,Mujer,1321988.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2014,Hombre,1373811.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2014,Mujer,1279475.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2013,Hombre,1300779.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2013,Mujer,1242514.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2013,Hombre,1319642.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2013,Mujer,1218944.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2013,Hombre,1343499.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2013,Mujer,1297145.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2013,Hombre,1281282.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2013,Mujer,1166611.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2012,Hombre,1163425.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2012,Mujer,1096434.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2012,Hombre,1198899.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2012,Mujer,1127672.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2012,Hombre,1193176.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2012,Mujer,1116861.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2012,Hombre,1183253.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2012,Mujer,1081515.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2011,Hombre,1095228.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2011,Mujer,1054342.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2011,Hombre,1103245.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2011,Mujer,999085.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2011,Hombre,1035744.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2011,Mujer,932024.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2011,Hombre,1059971.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2011,Mujer,964010.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2010,Hombre,1011714.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2010,Mujer,960954.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2010,Hombre,1002003.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Tercer trimestre del 2010,Mujer,919761.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2010,Hombre,1019287.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Segundo trimestre del 2010,Mujer,965681.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2010,Hombre,980034.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Primer trimestre del 2010,Mujer,925114.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2009,Hombre,951390.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
Cuarto trimestre del 2009,Mujer,871570.0,Más de 1 hasta 2 salarios mínimos,Medio superior y superior
